Player_ID,Player_Name,Season,Team,Country,Role,Matches,Innings,Runs,Highest_Score,Average,Strike_Rate,Fours,Sixes,Wickets,Economy,Bowling_Average,Catches,Player_Price_Cr,Status,Date_Updated
P169,MS DHONI,2023,RCB,New Zealand,Batter,1,2,178,28,68.14,213.28,43,33,12,5.72,28.11,9,,Retained,6/7/2025
P182,MS Dhoni,2025,Royal Challengers Bengaluru,New Zealand,Bowler,3,9,85,106,44.3,141.28,61,45,12,3.13,42.1,2,,Released,4/15/2024
P007,RAVINDRA JADEJA,2024,MI,India,All-rounder,7,8,,0,8.58,-10,10,57,10,11.5,45.46,4,,Injured,4/8/2023
P201,Ravindra Jadeja,2023,Kolkata Knight Riders,England,Bowler,2,5,37,126,67.72,350,98,27,13,10.06,20.11,6,22.55,Injured,29/08/2024
P075,KL Rahul,2024,Kolkata Knight Riders,South Africa,Bowler,6,1,740,121,33.03,350,95,57,28,4.83,32.33,6,20.38,Playing,2/1/2024
P072,Hardik Pandya,2025,Sunrisers Hyderabad,England,Bowler,0,14,718,82,74.21,,46,3,8,5.09,45.58,6,5.49,Playing,20/11/2024
P194, Hardik Pandya ,2024,CSK,England,All-rounder,6,6,878,134,28.49,,75,9,5,5.82,46.82,14,,Injured,9/9/2024
P217,RAVINDRA JADEJA,2025,KKR,,Batter,8,9,12,146,47,350,83,54,11,4.29,25.9,14,,Playing,8/26/2024
P174,Virat Kohli,2024,RCB,India,Wicket Keeper,10,0,,77,76.63,350,5,3,14,11.1,13.04,0,,Injured,14/01/2025
P040,Hardik Pandya,2025,MI,Australia,Bowler,7,12,1,141,43.91,350,37,52,10,7.68,15.22,9,5.82,Playing,5/12/2025
P125, JASPRIT BUMRAH ,2024,Chennai Super Kings,Australia,Bowler,0,9,,110,67.47,-10,34,54,12,7.35,37.78,5,,Injured,31/01/2025
P118,RUTURAJ GAIKWAD,2024,MI,New Zealand,All-rounder,2,2,,124,18.71,350,52,3,30,6.73,18.27,10,,Injured,2/4/2024
P204,JASPRIT BUMRAH,2024,Royal Challengers Bengaluru,South Africa,Batter,10,1,678,33,79.51,131.66,90,20,0,9.51,17.25,16,19.06,Released,25/08/2024
P110,KL RAHUL,2023,Sunrisers Hyderabad,England,All-rounder,5,12,673,102,43.83,-10,21,14,12,6.55,23.89,14,,Retained,15/10/2024
P129,MS Dhoni,2024,Chennai Super Kings,Australia,Wicket Keeper,3,14,,11,58.2,-10,1,50,20,11.71,23.21,15,,Injured,7/5/2024
P186,KL RAHUL,2025,Kolkata Knight Riders,England,All-rounder,9,2,,141,28.8,350,23,48,3,7.01,37.64,12,4.36,Playing,4/16/2023
P084,Rohit Sharma,2024,Chennai Super Kings,,All-rounder,11,7,433,74,48.21,125.66,83,46,1,7.52,42.66,0,,Injured,26/01/2025
P161, Rohit Sharma ,2024,RCB,New Zealand,Wicket Keeper,8,0,74,12,45.54,-10,67,58,23,10.38,25.23,18,5.33,Released,20/04/2023
P024,KL Rahul,2025,MI,,Batter,11,1,676,9,37.99,350,93,34,22,3.41,18.63,16,17.07,Injured,3/7/2024
P035,Rohit Sharma,2023,Chennai Super Kings,New Zealand,All-rounder,8,8,25,72,43.32,110.1,48,26,16,8.89,16.64,8,24.51,Playing,5/19/2025
P130, Virat Kohli ,2025,CSK,India,Batter,13,2,72,15,32.03,180.28,64,25,10,6.23,13.27,19,3.12,Released,5/13/2024
P119, KL Rahul ,2024,KKR,,All-rounder,5,6,271,126,32.25,-10,80,43,15,6.7,29.18,19,,Retained,3/1/2025
P032,Ravindra Jadeja,2025,Kolkata Knight Riders,New Zealand,Wicket Keeper,9,0,217,13,63.23,-10,51,47,14,7.83,31.73,20,,Released,8/29/2023
P204,Shubman Gill,2024,SRH,Australia,Bowler,0,9,266,29,28.06,,66,34,10,7.22,25.92,13,,Retained,3/11/2024
P212, Virat Kohli ,2024,Sunrisers Hyderabad,India,Bowler,7,12,159,28,43.16,-10,19,20,2,10.73,43.15,11,,Released,1/1/2025
P173,Ruturaj Gaikwad,2023,Sunrisers Hyderabad,Australia,Wicket Keeper,13,10,651,32,71.75,350,60,54,1,5.92,38.59,5,0.58,Released,5/18/2023
P179,RAVINDRA JADEJA,2023,RCB,England,Bowler,14,3,334,95,72.73,350,66,11,0,10.76,38.77,16,,Injured,10/31/2024
P185,Suryakumar Yadav,2024,Kolkata Knight Riders,India,Batter,8,3,65,21,8.47,210.11,64,48,24,7.49,49.82,10,19.76,Injured,5/3/2025
P208,Jasprit Bumrah,2025,Mumbai Indians,India,Batter,3,13,,55,36.84,,20,45,18,5.64,31.61,6,11.16,Injured,1/17/2024
P139, Hardik Pandya ,2025,Mumbai Indians,New Zealand,Bowler,4,7,438,41,76.29,123.7,16,31,9,4.83,15.44,16,21.51,Injured,6/11/2024
P079,SHUBMAN GILL,2025,KKR,New Zealand,Batter,8,3,,80,55.55,350,96,32,13,9.31,43.48,5,,Released,4/5/2025
P217,Hardik Pandya,2025,CSK,England,All-rounder,11,0,835,38,58.71,,64,33,2,6.09,30.72,20,2.65,Playing,9/2/2023
P137,Hardik Pandya,2024,Sunrisers Hyderabad,,All-rounder,14,3,,4,46.48,350,63,39,23,6.59,35.46,1,,Playing,2/10/2025
P158,Jasprit Bumrah,2025,Royal Challengers Bengaluru,New Zealand,Bowler,4,13,512,34,58.89,350,91,44,26,6.42,11.02,7,19.41,Playing,4/6/2025
P129,Rohit Sharma,2024,CSK,Australia,Bowler,6,10,419,108,46.07,350,84,26,19,11.03,32.77,10,,Retained,9/2/2024
P144,MS Dhoni,2023,RCB,South Africa,All-rounder,8,0,,15,20.72,167.43,6,0,8,11.83,21.71,12,6.29,Injured,4/18/2025
P003,KL RAHUL,2025,Royal Challengers Bengaluru,South Africa,Batter,12,2,56,56,19.31,-10,6,6,28,6.26,41.6,11,10.93,Released,9/8/2023
P152,Virat Kohli,2025,Kolkata Knight Riders,Australia,Wicket Keeper,5,10,,47,63.31,179.31,86,43,23,8.38,16.25,6,,Playing,21/12/2023
P184,Hardik Pandya,2025,Mumbai Indians,South Africa,Batter,2,0,197,110,15.63,350,94,14,18,9.7,44.69,18,9.6,Released,12/2/2023
P185,ROHIT SHARMA,2024,Kolkata Knight Riders,,Bowler,6,7,,49,25.17,,100,42,27,9.64,13.01,4,22.82,Injured,8/3/2024
P214,VIRAT KOHLI,2025,MI,,All-rounder,6,2,604,33,79.26,350,92,43,27,4.31,21.94,13,5.38,Playing,2/11/2023
P144, Rohit Sharma ,2023,CSK,Australia,Bowler,4,11,255,72,20.64,-10,25,57,1,4.19,11.24,4,,Injured,4/26/2025
P161,Jasprit Bumrah,2023,Sunrisers Hyderabad,New Zealand,Wicket Keeper,2,11,,84,22.05,350,78,54,23,11.47,44.78,16,14.64,Retained,8/8/2024
P140,Shubman Gill,2023,RCB,England,All-rounder,4,10,580,135,30.93,350,19,20,4,10.84,21.96,1,23.82,Injured,4/3/2023
P043,SHUBMAN GILL,2023,KKR,,Bowler,14,2,,31,47.37,,78,19,23,5.49,22.05,5,15.96,Retained,12/4/2023
P035,Shubman Gill,2024,Chennai Super Kings,Australia,Batter,4,5,497,23,48.29,,88,52,3,4.55,46.6,17,,Injured,25/05/2023
P037,Rohit Sharma,2025,MI,England,Batter,14,13,,41,62.56,,79,8,9,6.31,41.03,18,0.32,Injured,6/9/2023
P195,Suryakumar Yadav,2023,RCB,India,All-rounder,11,3,,106,47.15,,20,17,14,10.9,10.73,15,,Playing,12/13/2024
P126, HARDIK PANDYA ,2023,Kolkata Knight Riders,New Zealand,Batter,7,9,,3,50.11,350,57,51,20,11.99,35.15,11,1.83,Playing,7/14/2024
P122,Shubman Gill,2024,Sunrisers Hyderabad,India,All-rounder,5,12,,47,57.52,152.31,98,17,18,5.81,14.19,3,,Released,7/11/2024
P165,Hardik Pandya,2023,Mumbai Indians,England,All-rounder,0,11,12,93,52.74,-10,77,4,13,10.87,39.25,4,15.73,Retained,9/4/2023
P054,Rohit Sharma,2023,CSK,England,Bowler,1,11,,25,69.24,350,80,40,16,8.96,29.38,12,,Playing,12/11/2024
P088,Jasprit Bumrah,2025,SRH,South Africa,Batter,5,5,438,16,20.75,,51,49,28,6.16,27.76,13,13.05,Released,10/15/2024
P192,JASPRIT BUMRAH,2025,Kolkata Knight Riders,England,Wicket Keeper,12,9,900,20,11.72,,32,37,23,8.15,10.33,7,,Injured,14/12/2024
P093,Suryakumar Yadav,2024,Mumbai Indians,Australia,Batter,2,13,107,11,23.24,,55,49,12,10.33,20.61,2,,Playing,3/10/2024
P039, Suryakumar Yadav ,2025,Kolkata Knight Riders,,Wicket Keeper,8,11,604,95,70.9,-10,58,8,30,10.1,43.19,7,,Playing,3/22/2025
P197,MS Dhoni,2023,KKR,South Africa,Bowler,3,0,486,123,15.26,-10,76,17,13,10.2,34.6,1,21.04,Playing,4/4/2023
P066,MS Dhoni,2023,Mumbai Indians,India,Batter,8,14,401,64,41.32,350,5,7,2,10.36,16.37,18,,Playing,12/9/2024
P093,VIRAT KOHLI,2023,CSK,England,Bowler,12,13,892,66,27.53,350,73,8,10,4.29,27.29,12,,Injured,7/9/2025
P104,Ruturaj Gaikwad,2025,Royal Challengers Bengaluru,England,Batter,1,12,,142,10.56,,78,49,11,9.03,11.14,12,7.5,Playing,4/9/2024
P034, RUTURAJ GAIKWAD ,2024,Chennai Super Kings,Australia,Batter,10,9,430,97,33.38,350,48,51,5,8.76,14.44,2,19.84,Playing,16/03/2024
P163,SURYAKUMAR YADAV,2023,MI,England,All-rounder,7,12,338,103,28.73,-10,82,56,30,7.15,29.14,14,8.5,Playing,1/2/2025
P030,Suryakumar Yadav,2025,Sunrisers Hyderabad,South Africa,All-rounder,2,12,,13,72,-10,46,7,28,5.48,48.47,12,15.1,Released,7/20/2024
P102,Shubman Gill,2025,RCB,New Zealand,Bowler,13,1,,150,34.38,-10,28,41,2,9.36,17.12,3,,Injured,13/11/2023
P207,RUTURAJ GAIKWAD,2025,Kolkata Knight Riders,South Africa,Bowler,11,9,,13,38.7,350,38,42,10,6.97,18.75,4,,Injured,6/28/2025
P215,RAVINDRA JADEJA,2023,Royal Challengers Bengaluru,New Zealand,Batter,5,4,125,145,77.35,,27,11,1,4.31,17.76,17,24.68,Retained,31/05/2024
P150,Rohit Sharma,2023,Mumbai Indians,England,Wicket Keeper,1,5,790,84,20.72,,60,48,10,8.89,29.45,2,,Retained,20/08/2023
P055,VIRAT KOHLI,2023,Chennai Super Kings,India,Wicket Keeper,5,0,,144,64.4,85.33,66,2,6,7.7,36.53,10,17.56,Retained,8/19/2023
P071,KL Rahul,2023,KKR,Australia,Wicket Keeper,4,10,78,149,30.97,,86,57,30,9.34,40.56,10,,Playing,1/15/2025
P203,Shubman Gill,2025,Chennai Super Kings,,All-rounder,4,5,601,13,63.32,133.83,98,40,22,10.75,39.44,14,,Injured,16/05/2025
P020,Jasprit Bumrah,2023,SRH,,Batter,14,6,892,59,23.17,-10,41,44,13,7.3,44.53,16,,Injured,8/17/2024
P118,VIRAT KOHLI,2023,Royal Challengers Bengaluru,,All-rounder,10,14,317,134,5.6,-10,31,32,18,3.85,14.62,15,,Released,3/6/2024
P178, Rohit Sharma ,2024,Chennai Super Kings,South Africa,Batter,8,13,,72,13.05,,13,1,4,5.39,20.66,8,21.9,Released,6/2/2024
P101,VIRAT KOHLI,2024,CSK,,Bowler,4,10,24,109,32.01,216.38,7,16,15,7.31,11.92,16,9.02,Playing,5/12/2025
P102, Virat Kohli ,2023,Mumbai Indians,New Zealand,Wicket Keeper,14,0,,76,73.97,-10,35,15,0,4.42,25.08,8,,Released,5/24/2023
P135,Suryakumar Yadav,2024,KKR,India,All-rounder,13,6,,132,12.45,,86,34,17,10.45,31.87,14,,Injured,8/27/2023
P132,Hardik Pandya,2024,MI,South Africa,Wicket Keeper,0,7,294,78,14.77,350,19,14,13,9.92,14.52,15,,Retained,19/05/2024
P177,MS Dhoni,2025,MI,,All-rounder,2,5,441,57,64.32,192.8,76,52,25,3.66,35.55,9,23.61,Retained,4/27/2023
P143, KL Rahul ,2024,RCB,New Zealand,Wicket Keeper,11,9,647,60,65.05,169.81,91,60,23,5.31,24.56,13,,Injured,1/27/2024
P181,Ravindra Jadeja,2025,Sunrisers Hyderabad,India,Batter,4,14,347,81,77.7,,52,3,1,3.66,44.79,6,,Playing,5/19/2024
P202,Ruturaj Gaikwad,2023,Kolkata Knight Riders,New Zealand,Bowler,0,5,,42,68.84,350,84,27,7,3.75,30.38,19,,Injured,2/27/2024
P212, Hardik Pandya ,2023,RCB,England,Wicket Keeper,4,4,0,48,59.97,350,32,59,9,3.19,26.44,10,14.77,Injured,7/23/2023
P096,MS Dhoni,2023,Kolkata Knight Riders,New Zealand,All-rounder,7,9,765,58,13.69,-10,52,41,2,5.01,24.5,11,,Released,8/15/2024
P021,KL Rahul,2024,RCB,Australia,All-rounder,1,3,840,106,41.12,-10,76,60,6,10.47,24.7,7,,Released,10/25/2023
P138,Rohit Sharma,2024,RCB,South Africa,Bowler,3,12,,145,44.18,-10,62,15,1,8.86,26.27,1,,Injured,11/11/2023
P135,Ravindra Jadeja,2024,SRH,India,Bowler,1,5,98,111,58.31,182.68,97,8,12,6.84,34.35,14,,Retained,6/21/2025
P167,RAVINDRA JADEJA,2023,Sunrisers Hyderabad,England,Batter,6,10,49,35,23.9,,87,35,18,3.71,46.47,14,,Playing,12/4/2025
P158, Virat Kohli ,2023,RCB,Australia,Wicket Keeper,11,3,574,130,65.72,350,78,37,10,4.66,27.94,0,14.65,Retained,11/9/2024
P063,KL RAHUL,2024,Royal Challengers Bengaluru,India,Wicket Keeper,14,8,452,77,18.69,,26,31,0,7.67,43.23,13,,Injured,10/6/2024
P007,Hardik Pandya,2024,MI,,Batter,7,11,459,81,71.76,199.67,21,55,3,9.65,40.37,11,,Released,8/28/2024
P089,Rohit Sharma,2025,MI,Australia,Bowler,11,1,,17,51.54,,55,24,0,8.32,40.28,14,,Injured,10/28/2024
P078, Virat Kohli ,2024,Royal Challengers Bengaluru,Australia,Wicket Keeper,11,3,153,149,25.39,-10,48,51,24,6.74,39.96,5,,Released,12/1/2023
P187,Rohit Sharma,2023,RCB,Australia,Wicket Keeper,11,13,791,85,78.15,,85,54,25,8.17,40.03,8,,Injured,31/01/2025
P047,VIRAT KOHLI,2025,Chennai Super Kings,New Zealand,Bowler,1,2,185,40,66.33,350,24,40,2,3.43,19.37,6,20.04,Released,5/6/2025
P212,MS DHONI,2023,Kolkata Knight Riders,New Zealand,All-rounder,2,0,,63,67.04,350,70,50,6,9.26,37,1,12.78,Released,2/6/2025
P110,Rohit Sharma,2023,MI,New Zealand,Batter,10,0,120,15,38.81,106.81,92,57,27,9.76,35.61,3,16.46,Retained,5/8/2025
P185, Ruturaj Gaikwad ,2025,KKR,India,Batter,8,7,,73,53.35,-10,96,28,29,9.96,40.43,18,11.33,Retained,27/02/2025
P199,Ravindra Jadeja,2025,Chennai Super Kings,South Africa,Wicket Keeper,2,11,95,81,5.15,98.16,60,39,23,3.13,29.95,7,,Injured,7/25/2025
P042,Virat Kohli,2023,Kolkata Knight Riders,New Zealand,Wicket Keeper,9,14,,116,74.37,129.65,13,16,30,9.61,34.9,6,,Injured,24/01/2024
P137,Virat Kohli,2024,MI,New Zealand,Wicket Keeper,2,5,,145,58.26,-10,40,59,26,5.58,31.5,16,,Retained,11/27/2023
P080,Suryakumar Yadav,2025,Royal Challengers Bengaluru,,Batter,12,5,336,115,10.07,,61,7,17,7.41,41.56,5,14.9,Released,6/7/2025
P149,RAVINDRA JADEJA,2024,RCB,Australia,Batter,6,10,,137,44.94,104.49,11,18,29,11.28,41.71,8,,Released,6/11/2025
P082, ROHIT SHARMA ,2025,Chennai Super Kings,India,All-rounder,8,9,228,56,67.53,186.55,9,53,15,9.2,21.43,4,5.11,Retained,12/19/2024
P121,Ruturaj Gaikwad,2024,Mumbai Indians,,Bowler,11,11,14,91,49.39,350,10,23,8,3.99,48.26,13,,Injured,5/10/2023
P001, Suryakumar Yadav ,2025,Royal Challengers Bengaluru,Australia,Wicket Keeper,0,11,,93,62.86,350,92,7,7,6.17,48.08,0,,Retained,5/7/2025
P185,Rohit Sharma,2024,Mumbai Indians,New Zealand,All-rounder,12,9,560,92,7.76,161.15,87,58,24,10.67,45.45,9,,Playing,5/6/2025
P175,Hardik Pandya,2023,RCB,Australia,All-rounder,7,3,393,146,35.69,-10,93,53,23,6.66,34.53,6,,Injured,6/4/2023
P015,MS DHONI,2025,CSK,South Africa,Batter,7,2,563,88,38.04,-10,87,16,27,9.08,35.32,19,23.22,Released,11/15/2023
P104,RAVINDRA JADEJA,2023,RCB,,Batter,5,7,206,20,49.33,145.22,9,42,25,9.79,49.84,7,,Injured,7/4/2024
P163,Suryakumar Yadav,2025,Royal Challengers Bengaluru,,Bowler,11,13,657,98,64.57,-10,89,7,27,9.61,33.27,14,22.39,Retained,4/14/2024
P028,SHUBMAN GILL,2023,KKR,South Africa,Wicket Keeper,11,1,,24,25.86,104.19,40,27,21,9.81,42.95,13,23.72,Injured,2/5/2023
P178,Ravindra Jadeja,2025,Sunrisers Hyderabad,,Batter,9,1,,97,54.03,131.54,87,44,18,4.17,35.97,12,10.66,Playing,10/11/2024
P125,Ravindra Jadeja,2024,Chennai Super Kings,India,Bowler,9,0,636,56,69.45,-10,24,9,16,4.05,37.13,5,,Released,25/04/2024
P075,RAVINDRA JADEJA,2024,CSK,India,Batter,1,9,255,15,32.28,,19,27,0,11.53,47.42,12,0.86,Retained,9/26/2024
P150,Rohit Sharma,2024,Royal Challengers Bengaluru,Australia,Batter,6,0,36,11,37.41,350,75,20,27,8.58,34.07,14,2.96,Playing,2/17/2025
P181,Suryakumar Yadav,2024,RCB,South Africa,Wicket Keeper,0,7,,10,37.48,,80,25,13,7.83,48.75,16,,Retained,5/10/2023
P083,MS Dhoni,2025,MI,India,Batter,0,7,737,29,68.56,96.22,70,47,14,8.54,48.59,2,,Playing,21/04/2024
P018,SHUBMAN GILL,2024,Mumbai Indians,New Zealand,Bowler,13,10,162,88,24.18,-10,76,53,15,3.44,30.26,6,,Released,4/30/2024
P001,Ravindra Jadeja,2023,KKR,New Zealand,Bowler,8,1,519,97,56.34,,86,33,24,7.55,42.98,19,0.4,Playing,28/11/2023
P161,SHUBMAN GILL,2023,SRH,South Africa,Bowler,4,13,486,30,73.85,350,13,45,0,7.68,11.33,20,0.53,Playing,17/12/2024
P074,KL Rahul,2024,Mumbai Indians,New Zealand,All-rounder,0,11,173,43,6.33,,25,36,15,4.83,46.96,6,17.32,Playing,12/23/2023
P163, Rohit Sharma ,2023,Sunrisers Hyderabad,England,Batter,0,14,559,25,17.72,-10,54,47,23,3.34,21.13,9,11.45,Injured,23/05/2024
P102,Virat Kohli,2023,Royal Challengers Bengaluru,India,Wicket Keeper,13,9,295,23,64.07,94.71,17,9,3,5.23,37.35,0,,Injured,2/21/2024
P041,Ravindra Jadeja,2023,Chennai Super Kings,Australia,Wicket Keeper,0,3,,12,76.31,-10,13,13,28,10.51,33.55,4,,Released,3/31/2025
P015,Virat Kohli,2025,Mumbai Indians,South Africa,All-rounder,7,3,819,67,69.08,350,96,24,24,3.85,48.09,12,,Playing,10/1/2024
P105,Ravindra Jadeja,2024,Royal Challengers Bengaluru,Australia,Batter,0,14,727,137,42.89,219.98,80,55,23,8.91,15.86,20,18.67,Released,15/05/2025
P013,Ravindra Jadeja,2025,Sunrisers Hyderabad,England,All-rounder,1,1,692,102,41.53,,17,29,14,9.92,22.44,8,0.45,Released,3/8/2025
P160,KL Rahul,2025,KKR,England,Wicket Keeper,13,11,,80,46.58,,13,39,4,6.89,24.87,11,,Retained,2/8/2024
P205,Virat Kohli,2024,MI,New Zealand,Bowler,0,6,791,53,14.11,,70,28,20,3.15,26.89,10,14.41,Retained,6/9/2023
P082,Shubman Gill,2025,SRH,,Wicket Keeper,11,10,,103,68.5,350,77,43,23,6.03,35.33,2,4.45,Retained,5/22/2025
P190,Ruturaj Gaikwad,2024,CSK,South Africa,Batter,8,2,,50,38.03,-10,21,14,3,8.04,21.61,7,,Injured,5/11/2025
P162, RUTURAJ GAIKWAD ,2025,SRH,,Bowler,8,10,,123,25.41,350,18,27,24,9.8,32.71,4,,Retained,7/14/2023
P135,Rohit Sharma,2023,KKR,India,Batter,0,2,203,136,26.18,350,38,36,21,5.22,15.83,4,10.96,Playing,9/20/2024
P071,KL Rahul,2024,Kolkata Knight Riders,India,Bowler,1,13,,124,40.09,-10,39,40,27,7.86,45.78,2,7.2,Injured,9/6/2025
P047,Jasprit Bumrah,2025,KKR,South Africa,Batter,5,1,794,45,70.66,,41,59,17,11.19,34.01,10,7.23,Playing,9/9/2023
P151,RUTURAJ GAIKWAD,2025,SRH,South Africa,Bowler,9,13,772,105,22.7,-10,80,27,15,7.1,40.87,5,0.82,Playing,9/9/2023
P160,KL Rahul,2024,Mumbai Indians,Australia,Batter,2,1,,52,40.99,-10,73,14,11,11.27,28.4,16,,Retained,5/19/2023
P193, Ravindra Jadeja ,2025,RCB,Australia,Wicket Keeper,4,9,680,3,59.57,189.37,54,22,4,3,47.2,14,,Retained,10/6/2024
P017,KL Rahul,2023,Royal Challengers Bengaluru,,All-rounder,10,13,311,83,59.96,,11,50,3,8.88,48.34,12,,Retained,8/2/2025
P088,RAVINDRA JADEJA,2025,RCB,England,Batter,0,0,771,58,18.32,-10,97,1,4,10.79,20.99,0,,Injured,11/25/2024
P011, Suryakumar Yadav ,2025,Royal Challengers Bengaluru,Australia,Bowler,13,2,105,85,15.56,350,92,11,22,4.13,11.4,6,8.51,Injured,9/2/2024
P059,Suryakumar Yadav,2025,MI,Australia,Wicket Keeper,2,11,600,5,72.56,,43,1,29,8,28.13,6,14.12,Playing,2/7/2024
P031, Ravindra Jadeja ,2024,Chennai Super Kings,India,Bowler,6,9,,11,22.79,350,43,18,14,10.85,19.82,15,12.92,Retained,25/02/2024
P017,MS Dhoni,2024,Mumbai Indians,,All-rounder,0,7,197,122,44.08,350,27,56,27,5.82,27.17,14,9.86,Released,6/22/2025
P066,KL RAHUL,2023,Kolkata Knight Riders,England,Batter,6,1,,150,6.33,193.72,61,3,28,5.85,24.04,15,,Released,25/09/2023
P177,Suryakumar Yadav,2024,Kolkata Knight Riders,,All-rounder,14,1,,143,55.62,216.07,77,38,24,6.3,30.48,6,23.08,Playing,18/01/2025
P183,KL Rahul,2025,KKR,New Zealand,All-rounder,2,4,175,93,19.84,350,93,56,19,11.26,40.38,16,,Injured,11/4/2024
P007, Virat Kohli ,2024,RCB,Australia,Batter,11,0,690,123,15.09,,57,60,23,3.98,18.41,15,,Released,3/19/2025
P070,Ruturaj Gaikwad,2025,Kolkata Knight Riders,South Africa,All-rounder,5,7,,80,39.16,-10,97,4,27,6.05,49.5,2,,Injured,1/1/2025
P135,JASPRIT BUMRAH,2024,CSK,England,Batter,14,6,881,80,51.31,-10,2,46,5,4.49,13.63,3,5.45,Playing,8/28/2024
P005,Rohit Sharma,2024,Royal Challengers Bengaluru,,Bowler,1,7,541,130,22.27,209.7,68,37,17,9.34,39.51,2,15.63,Retained,23/09/2024
P171,KL RAHUL,2025,Chennai Super Kings,Australia,Wicket Keeper,1,6,,8,59.37,-10,78,1,20,7.07,14.64,3,,Playing,16/06/2024
P109, MS Dhoni ,2023,MI,India,All-rounder,6,13,,33,14.38,350,100,50,25,10.95,34.53,4,17.93,Retained,6/28/2024
P145, Ravindra Jadeja ,2023,KKR,India,Wicket Keeper,12,14,827,148,30.85,,90,40,18,5.43,44.64,1,14.07,Released,9/6/2024
P124,Ravindra Jadeja,2023,CSK,India,Batter,7,6,127,83,38.98,350,69,49,29,9.01,49.71,3,,Released,5/27/2024
P216,KL Rahul,2023,KKR,Australia,Batter,3,0,686,76,33.9,-10,1,15,15,7.08,38.76,2,4.66,Released,8/5/2023
P022,Rohit Sharma,2024,Chennai Super Kings,,Batter,7,12,,100,67.73,350,35,46,1,9.35,18.82,3,13.87,Playing,26/04/2024
P193, Ravindra Jadeja ,2024,KKR,Australia,Wicket Keeper,9,7,686,112,66.78,176.19,71,0,28,9.92,34.46,3,,Retained,11/8/2023
P102, RUTURAJ GAIKWAD ,2024,Chennai Super Kings,England,All-rounder,4,0,39,133,47.26,350,71,29,21,4.72,48.95,9,13.09,Playing,11/27/2024
P060,VIRAT KOHLI,2023,SRH,,Batter,14,11,769,100,75.02,107.62,3,20,17,11.05,36.56,12,24.36,Injured,10/5/2024
P194,Ruturaj Gaikwad,2023,MI,England,Batter,3,9,495,142,41.72,177.64,10,57,25,11.95,23.88,17,,Released,22/05/2025
P074,Ravindra Jadeja,2023,Mumbai Indians,Australia,Wicket Keeper,0,1,479,29,79.33,-10,45,54,22,7.23,30.22,15,,Injured,23/07/2025
P062, Jasprit Bumrah ,2024,SRH,South Africa,Wicket Keeper,6,8,185,34,54.63,350,51,27,29,11.24,12.34,16,,Injured,7/6/2025
P037,Shubman Gill,2025,RCB,Australia,All-rounder,10,7,115,66,20.14,-10,4,59,11,7.79,48.82,0,21.27,Playing,2/10/2025
P179,Suryakumar Yadav,2023,MI,South Africa,All-rounder,2,5,322,16,66.38,114.92,17,34,24,3.25,11.15,17,22.46,Injured,8/21/2024
P117,Hardik Pandya,2025,KKR,,Wicket Keeper,12,0,31,127,8.83,179.33,48,26,14,7.48,37.38,16,,Injured,29/06/2023
P171,MS Dhoni,2024,Kolkata Knight Riders,India,Batter,2,6,,119,9.79,,88,21,21,8.99,41.19,17,3.22,Playing,10/1/2024
P002,ROHIT SHARMA,2025,RCB,England,All-rounder,3,8,,68,37.54,-10,32,46,18,3.75,47.59,19,15.41,Retained,25/04/2024
P140,RUTURAJ GAIKWAD,2024,KKR,India,Wicket Keeper,13,10,,109,67.51,142.98,88,31,9,8.83,25.64,1,21.51,Playing,12/18/2024
P185,ROHIT SHARMA,2025,Kolkata Knight Riders,,Wicket Keeper,14,12,,98,13.81,-10,57,48,25,3.49,47,7,23.5,Injured,29/01/2024
P205,Shubman Gill,2024,Mumbai Indians,New Zealand,Wicket Keeper,11,5,,108,48.26,,15,59,27,4.41,40.23,15,,Retained,4/29/2024
P175,Jasprit Bumrah,2025,Sunrisers Hyderabad,India,Batter,12,6,63,34,38.54,-10,28,44,8,3.17,33.51,20,,Injured,4/10/2024
P205,MS DHONI,2025,Mumbai Indians,South Africa,All-rounder,8,10,,143,41.48,350,2,5,17,3.47,13.8,10,,Retained,8/17/2023
P084, KL RAHUL ,2023,SRH,India,All-rounder,5,0,,69,17.5,-10,92,14,19,3.75,48.16,1,,Playing,2/11/2025
P003,Shubman Gill,2025,CSK,,Bowler,10,0,454,150,68.5,350,71,38,16,3.62,47.58,5,19.93,Released,9/3/2024
P030,MS Dhoni,2025,CSK,New Zealand,Batter,14,3,87,77,8.8,,74,40,28,9.88,26.81,2,,Retained,3/30/2024
P149,VIRAT KOHLI,2025,Sunrisers Hyderabad,South Africa,Batter,13,3,755,120,66.88,350,94,12,18,8.86,33.48,1,,Injured,9/30/2023
P095,Ruturaj Gaikwad,2024,Sunrisers Hyderabad,New Zealand,Batter,10,3,,34,10.54,350,37,52,7,10.03,16.88,13,3.49,Retained,26/11/2024
P069,Hardik Pandya,2024,Chennai Super Kings,South Africa,All-rounder,13,14,,133,51.26,-10,100,36,16,7.18,38.98,8,24.97,Retained,8/27/2024
P125,Hardik Pandya,2023,Sunrisers Hyderabad,New Zealand,All-rounder,2,8,602,140,28.63,-10,58,10,1,7.05,46.91,14,,Injured,3/21/2025
P195,MS Dhoni,2025,RCB,New Zealand,All-rounder,12,6,495,127,14.08,126.79,76,11,20,8.07,20.86,20,,Playing,14/08/2024
